SummaryNr,Degree,Nature,Occupation,FallDist,Cause,FatCause
201112372,3,1,15,1,2,7
200200970,4,3,12,3,2,2
201403193,3,1,15,3,3,7
170831499,3,1,5,2,2,7
200200954,4,6,12,3,3,4
200050813,4,6,12,3,10,7
200672194,4,7,12,2,5,7
201700549,3,1,6,2,2,2
201482619,3,1,5,3,2,2
201482619,3,1,5,3,2,2
170205074,3,1,2,2,12,4
170866206,3,1,7,2,10,2
200200939,4,3,12,2,3,4
200540409,4,1,12,3,2,2
202289278,4,1,2,2,2,2
200100535,4,3,12,3,2,2
200963163,3,1,1,3,2,2
200770469,3,1,12,2,11,2
200880300,3,1,12,3,8,4
201052347,3,1,1,2,10,7
201052347,3,1,1,2,10,7
170843254,3,1,5,1,3,7
200070688,4,1,12,2,6,7
120125984,3,1,6,3,2,2
200850865,4,6,12,3,2,2
201093176,3,1,1,2,10,7
201340627,4,6,5,3,3,2
170707483,4,6,12,2,3,7
200200905,4,3,12,3,2,4
202312286,3,1,12,3,8,7
200850873,4,6,12,3,5,7
014228423,3,1,5,1,2,7
200800134,3,1,12,1,2,2
170890875,3,1,1,2,2,7
170843809,3,7,2,1,1,7
171057771,3,1,2,2,2,7
202250619,4,6,12,2,11,4
201403144,3,1,15,2,2,2
201032315,3,1,12,1,8,7
201403086,3,7,15,1,11,2
200570265,4,6,12,2,11,2
200800126,4,1,12,3,2,2
170866982,3,1,5,1,1,7
170785851,4,6,2,3,2,2
200380145,4,7,15,2,7,7
125890707,3,1,2,1,2,7
200100477,4,6,12,3,7,7
200540383,4,1,12,3,5,7
200850923,4,7,2,3,2,7
200030708,3,1,12,3,6,4
171057755,3,1,1,2,4,4
201403003,3,1,15,1,3,2
200850881,4,6,3,3,3,4
170853717,3,1,1,2,1,7
201482163,3,1,15,2,6,7
126008879,3,1,1,2,5,7
170853808,3,6,1,3,4,4
200351039,4,3,1,3,4,7
200000735,4,6,12,3,5,7
200200848,4,3,12,3,11,7
170866909,3,1,5,2,3,4
200880433,4,1,2,3,2,2
200000727,3,1,12,2,6,7
170866875,3,1,1,3,4,7
170019293,4,3,12,2,8,4
200671972,3,3,15,3,3,2
201403177,4,1,15,3,2,7
200671998,3,7,15,2,2,2
201152568,3,6,15,1,3,7
201440203,4,6,12,3,3,2
200070704,3,3,15,2,2,2
170813489,3,1,1,2,3,4
200200822,3,3,12,3,3,7
200070670,4,3,2,1,1,7
119957785,3,6,5,2,2,2
200261287,4,6,12,3,5,7
170843791,3,1,2,2,4,7
200750354,4,6,15,3,2,4
201792165,4,6,12,3,3,7
200770410,4,7,1,1,3,7
201112828,3,1,7,1,16,4
201330255,4,1,6,3,3,7
200672012,4,6,5,2,2,7
200671865,4,7,2,3,4,7
202289096,4,1,1,3,2,2
170853592,3,1,6,3,2,2
200021426,4,6,12,3,2,2
170831424,3,7,2,2,2,2
170853667,3,1,1,2,10,7
200851657,4,6,12,3,2,7
201570504,4,6,1,3,3,4
201350840,4,6,15,2,2,7
201402989,3,1,15,2,2,2
200120335,3,1,12,3,8,7
200851293,4,1,12,3,7,7
000935049,4,6,12,3,4,7
201161189,3,1,5,2,12,7
170053516,3,1,1,2,2,7
170053516,3,1,1,2,2,7
200650265,4,6,1,3,5,4
170853683,3,7,2,2,1,7
201340601,4,1,5,1,2,4
170831416,3,7,2,2,2,4
170831416,3,7,2,2,2,4
200601623,4,3,12,3,5,2
201092798,3,1,2,1,2,2
200641082,4,1,12,1,3,7
201483070,3,1,5,2,2,2
200600534,4,1,12,1,11,7
201981420,4,3,12,2,5,7
000896514,4,6,12,3,2,2
201320165,4,6,12,2,2,2
170843056,3,1,1,1,3,7
202311890,3,1,1,2,6,2
170616189,3,1,6,2,2,2
202003349,4,6,5,3,2,2
000700674,3,3,12,2,2,7
201121399,3,1,5,1,2,7
170866123,4,1,5,1,1,7
000951848,4,1,12,2,2,2
201402856,1,7,15,2,5,7
201520509,3,1,12,2,2,2
200671915,4,1,1,2,4,7
200050656,3,3,12,3,5,7
201040607,4,1,15,3,2,7
200200764,4,3,12,2,5,2
170853550,3,1,1,2,3,7
201981461,3,3,2,2,2,7
000656041,3,1,5,3,11,2
200620516,4,6,1,2,3,4
200330355,3,1,12,3,5,7
201402765,3,1,15,3,2,2
200510220,4,7,5,2,12,7
170843775,3,1,1,1,3,4
201520517,3,1,12,2,2,2
201111952,3,1,6,2,6,4
201092624,3,1,1,2,3,7
201402849,3,1,15,3,5,7
200780765,4,3,12,1,3,7
200851301,4,1,12,3,2,2
200850949,4,3,3,3,3,4
170853501,3,1,5,3,2,2
200962785,3,3,1,2,2,7
200962702,3,1,1,3,2,7
171057540,3,1,5,1,2,2
170205512,3,2,5,2,2,2
201402799,4,6,15,2,11,7
170825608,3,1,2,2,2,7
171057524,3,1,1,2,2,7
200021350,3,1,12,3,3,7
200050706,4,6,5,2,2,2
170359228,3,6,5,3,2,2
200850774,4,7,15,3,4,7
200510204,4,1,1,3,11,7
201062197,3,1,2,2,6,7
171057474,3,7,2,2,2,7
201981453,3,6,1,2,2,2
201440195,4,6,12,3,8,7
170813497,3,1,2,2,3,2
200900520,4,1,12,2,5,7
201402732,3,1,15,2,11,2
201402732,1,7,15,2,11,2
200200806,3,1,12,3,2,2
171057482,3,1,1,1,11,7
200460392,3,7,12,3,2,2
201350691,4,1,12,2,3,7
200780781,4,7,12,2,2,2
200050649,3,1,12,1,11,7
202311668,3,1,2,2,2,7
202311668,1,7,2,2,2,7
200620532,4,6,2,3,12,7
200962744,1,1,12,1,11,4
201111820,3,1,1,1,3,7
200550572,4,1,12,3,3,7
200330306,3,1,12,1,3,7
201040581,4,6,3,2,1,4
201092715,3,7,6,1,4,7
200671709,4,3,12,2,5,2
200050623,3,1,12,3,6,7
200200830,3,1,12,3,2,4
201092558,1,7,2,1,2,2
200550671,4,3,12,1,10,4
170075584,4,6,1,3,3,2
000655985,3,7,5,2,11,4
000655969,3,3,2,2,2,7
170897979,3,1,5,3,2,2
171065741,4,6,5,2,3,7
302372735,4,7,6,2,2,7
201280476,4,1,5,2,2,4
200671675,4,3,12,2,3,2
170827034,3,1,5,3,2,2
200350999,4,3,12,3,5,4
200080257,4,1,12,1,11,7
170853444,3,1,5,2,2,7
200021194,3,1,12,3,4,7
201402674,3,1,15,2,2,2
200550697,4,3,12,2,5,7
170707475,4,6,12,3,3,2
170572952,3,1,5,3,2,2
201092467,1,7,15,2,3,4
201360773,4,3,12,1,11,7
170897961,3,1,1,2,10,7
170853410,3,1,6,2,3,7
200610392,4,6,12,2,2,2
000949032,4,3,1,2,3,4
200962637,3,1,5,2,2,2
200450641,4,3,12,1,3,7
201360716,4,3,15,2,3,2
201770575,3,1,2,2,2,7
200540359,4,6,12,1,2,2
170897946,3,1,2,2,2,7
200600468,4,1,12,3,3,7
201350659,4,3,1,1,6,7
200900496,4,6,5,2,2,2
201760774,4,3,12,1,3,7
200671584,3,1,12,3,5,7
170843759,3,7,5,2,2,2
170890636,4,3,5,2,12,7
200200699,4,6,12,3,8,4
200671600,4,3,12,1,2,2
200090165,4,6,2,3,1,7
201092400,3,1,5,1,2,2
014242390,4,1,12,3,5,7
200671659,4,3,12,2,4,7
200710606,4,6,5,3,6,2
170853360,3,1,5,1,3,4
170866370,3,1,12,2,2,4
170758775,4,6,1,2,2,7
116488164,4,1,12,3,11,4
201160975,3,1,15,2,10,4
200770337,3,7,6,1,11,2
201481983,3,1,2,1,2,4
126008291,3,1,5,2,2,2
201092376,1,6,15,1,1,2
201092954,3,1,5,2,2,2
201310315,4,3,12,3,2,7
200962629,3,1,5,2,12,7
170625578,3,3,6,1,5,7
201111499,3,1,12,2,13,7
170853337,3,1,1,3,2,2
200540342,4,1,12,3,2,2
200021269,3,1,12,2,11,7
200350858,4,3,12,2,2,7
170785810,3,1,2,2,2,2
201951365,4,6,12,1,5,7
170571962,3,7,1,2,3,7
201402450,4,1,15,3,2,2
200010395,4,6,12,3,5,4
201152147,3,6,12,3,11,7
201152147,4,6,12,3,11,7
201152147,3,6,12,3,11,7
201152147,3,6,12,3,11,7
170866107,3,1,1,2,12,7
200780666,4,3,12,2,2,2
201350675,4,6,12,3,8,2
201570314,4,3,12,1,2,4
200780575,4,7,12,2,5,7
200671626,4,6,12,3,3,2
200000636,4,3,12,2,3,7
170764823,1,7,2,1,2,2
200830123,4,1,3,3,3,4
170616742,3,1,6,2,2,4
170053490,3,7,1,2,1,7
200070563,4,1,2,2,2,4
200210417,4,3,12,2,2,2
200380103,4,6,12,1,1,4
100351808,4,3,12,3,2,7
201791696,3,3,2,2,2,2
200520914,4,3,15,2,3,7
201121183,3,1,5,2,2,2
200671642,4,7,15,3,2,7
201520418,3,1,12,1,2,2
170758767,4,3,5,3,11,7
170785778,3,1,5,1,2,7
200820173,3,1,15,2,2,7
170866347,3,1,1,1,10,7
201152014,3,1,1,1,10,7
171057110,1,7,15,3,2,7
202013124,4,1,1,2,3,7
000700682,4,1,12,3,5,7
170897763,3,1,5,3,3,7
201482734,3,5,5,2,2,2
201630514,3,7,12,2,6,7
201402385,3,1,15,3,2,2
201092137,3,1,5,3,1,2
201370236,4,6,12,2,2,2
000897694,4,6,12,3,3,7
170764963,3,1,2,1,2,4
170853105,3,1,5,3,2,4
201402286,4,6,15,2,3,7
200021178,4,6,12,2,2,2
201520400,3,1,12,2,8,7
200200624,4,1,12,3,5,7
000908442,4,6,1,3,12,4
200100378,4,1,12,3,11,4
170787493,4,1,5,3,11,4
170872584,3,1,15,3,2,7
201121142,3,1,12,3,4,4
200600393,4,3,1,2,5,7
000658344,4,3,12,3,2,2
201032083,3,1,12,1,13,7
170866024,3,1,5,1,3,4
201790995,3,1,2,2,2,7
201100716,3,1,2,1,3,7
200962413,3,7,5,2,2,2
201440153,4,1,12,2,6,4
200080224,3,1,2,2,2,4
201610912,3,7,5,2,11,7
170622971,3,1,1,2,3,2
201111366,3,6,5,2,2,2
201380243,4,3,15,2,6,2
201151958,3,1,15,1,3,7
201151958,3,1,15,1,3,7
170712327,4,1,12,3,2,2
170247811,3,1,12,3,3,4
171057094,3,7,5,2,11,2
170866305,3,1,2,1,5,4
200200731,4,7,12,3,8,4
200200731,4,7,12,3,8,4
200880235,4,6,12,1,1,7
201280427,4,7,6,3,4,4
000655951,3,1,12,2,2,7
170764807,3,1,5,1,2,2
200600401,4,3,1,2,1,4
200021061,3,1,12,2,2,2
201111390,3,1,12,3,3,7
201402344,3,1,15,3,6,7
201981248,4,6,1,2,2,7
201170834,3,1,5,2,2,2
170758734,4,1,5,3,2,2
171056955,3,5,15,2,3,4
201402229,3,1,15,1,2,2
170785703,3,1,4,2,2,2
200780732,4,6,12,3,2,2
170381370,3,7,5,3,3,2
201402195,4,3,15,3,2,4
201402294,1,7,15,1,4,7
201340429,3,1,15,2,2,7
201481454,3,1,5,2,2,2
201111887,3,3,15,1,2,4
200150191,4,3,12,1,2,7
201151974,3,1,15,1,2,2
201151685,3,1,5,2,11,4
200100402,4,1,12,2,2,2
171056880,3,1,5,2,3,4
200270361,4,3,15,3,2,2
201031531,3,1,1,2,1,7
202085510,4,3,12,2,6,7
201402278,4,6,15,2,2,2
170785687,3,1,1,1,1,7
170866578,4,1,5,1,2,2
201121225,3,3,12,1,2,4
170701916,4,1,2,1,3,7
109208876,4,7,5,2,2,2
201402179,1,1,15,2,5,7
170632459,3,7,5,2,2,2
170701684,3,1,1,1,11,7
171056807,4,7,1,3,5,7
170701932,3,1,1,2,1,7
200170041,4,3,1,3,1,7
200370161,3,1,1,2,2,2
200030484,4,6,12,3,2,7
170176515,4,1,5,3,2,2
170834022,3,1,2,1,6,7
200830065,4,3,12,1,2,7
200200616,4,6,12,2,2,7
201111242,3,3,12,1,3,7
200620243,4,3,12,2,3,2
125892513,3,1,5,2,2,2
201120995,3,1,12,2,2,2
201402138,3,7,15,2,2,2
171056740,3,1,6,3,11,7
201760675,4,3,12,3,3,2
201402203,3,1,15,2,2,2
200780518,4,7,12,3,4,7
200460251,3,1,12,2,2,2
201092053,3,1,5,2,2,2
200671287,4,1,12,2,10,7
201401940,3,1,15,3,2,7
201160652,4,3,1,2,5,7
014410864,4,3,12,3,3,4
000655910,3,1,12,3,5,2
200671527,4,3,5,1,2,2
170618425,3,1,1,3,4,7
170618417,3,1,1,3,3,7
200780468,4,6,12,3,2,2
200850709,3,1,12,3,6,2
200850709,3,1,12,3,6,2
200850709,3,1,12,3,6,2
170035000,4,3,12,2,8,4
200671261,4,1,12,1,2,2
201330115,3,1,12,1,3,7
201330115,3,1,12,1,3,7
121905871,4,3,12,2,1,4
200600344,4,1,12,3,5,2
201340361,4,3,15,2,2,2
200671279,4,1,12,1,2,2
100351295,4,6,12,3,5,7
200671238,4,6,12,3,3,7
170381321,3,1,5,1,3,7
201160728,1,1,2,1,3,7
201081262,3,1,5,2,2,2
200200509,4,6,12,2,6,4
170764336,3,1,2,2,2,2
302098116,4,3,12,3,3,4
200640902,4,6,12,3,3,7
201040532,4,1,2,1,3,4
170176481,4,1,5,2,2,2
201790706,3,1,1,2,3,7
201770500,3,1,5,3,2,2
200100279,4,3,12,3,2,2
170623987,3,1,1,2,11,2
170731152,3,3,2,2,2,7
201401908,3,3,15,3,2,2
201401908,3,3,15,3,2,2
201091824,3,1,1,2,3,7
200010205,4,6,12,3,3,2
200200608,4,1,12,2,3,7
200210300,4,3,15,2,3,7
000706465,1,7,2,1,1,4
126106335,4,6,15,2,2,2
200780559,4,6,12,1,2,4
201051919,3,1,5,1,2,7
200020808,4,6,12,2,1,4
170701791,3,1,2,1,2,4
200020907,1,6,12,2,2,7
200270338,4,6,15,3,6,7
200550234,4,1,12,2,2,2
201120870,3,7,15,2,10,7
201120870,3,7,15,2,10,7
201111002,1,1,1,2,3,7
200710457,4,6,12,1,1,4
200770204,4,7,1,2,3,2
200000446,4,1,12,3,2,2
170618326,3,1,5,2,2,2
170707210,1,7,12,3,3,4
170898779,3,1,1,2,3,7
171056542,3,7,5,3,2,2
200050458,4,7,12,2,5,7
200600260,4,1,12,1,11,7
171056500,4,7,2,3,6,7
200820132,4,1,5,2,2,2
170764237,3,1,5,2,3,7
014291934,4,1,1,2,12,7
000658245,3,3,12,1,2,7
000658245,3,1,12,1,2,7
201120854,3,1,12,1,2,4
202288304,4,1,12,3,3,7
201160520,3,1,2,2,3,7
201160520,3,1,5,2,3,7
201790771,3,7,1,1,3,7
200260412,4,1,1,3,3,2
170381537,4,1,1,3,5,7
201091725,3,1,5,1,12,7
170359202,3,3,5,3,2,2
201630365,3,1,6,2,5,7
170872998,4,7,1,3,2,7
200710440,4,7,12,2,5,7
200830024,4,6,12,3,2,7
200370062,1,7,1,1,2,7
200030419,4,3,12,2,11,7
201081031,3,1,1,2,2,4
201091618,1,7,5,1,3,7
201091709,3,7,1,1,5,7
200710424,4,3,1,3,2,2
171056468,3,3,2,2,3,4
170696942,3,3,5,3,8,2
200740306,4,6,12,2,3,7
201160629,3,1,2,2,5,7
200740322,4,1,12,3,5,7
170723001,3,1,5,1,3,7
201160660,3,1,15,1,3,2
170618193,4,1,5,3,3,2
170618169,4,6,5,3,2,2
201401791,1,1,15,2,5,4
201401791,1,1,15,2,5,4
201401791,1,1,15,2,5,4
171056427,3,1,2,2,2,4
302229620,4,3,5,3,3,4
170764229,3,1,5,2,2,2
170381313,3,1,1,1,5,7
170381313,3,1,1,1,5,7
170888820,3,3,15,1,5,7
200120210,4,6,15,2,5,7
200460210,3,1,12,2,2,2
200961910,3,6,12,2,2,7
200961977,4,1,1,2,3,7
200770188,3,7,2,3,3,7
171056385,3,7,1,2,3,4
000896894,3,1,6,2,13,7
000800151,3,1,6,2,12,7
200020766,3,3,12,1,2,7
200550192,4,3,15,3,2,7
000655860,3,1,2,2,2,7
000655860,3,1,2,2,2,7
201031564,3,1,2,2,11,7
170727127,3,1,1,1,3,7
200850626,4,6,1,3,2,7
014408710,4,3,12,2,3,7
000908418,4,6,1,3,3,2
170132369,3,1,14,1,3,7
170701585,3,1,5,2,3,7
170872956,3,1,15,3,6,4
200020733,3,1,12,2,2,7
000908426,4,6,1,3,8,7
202074316,4,3,5,1,1,4
201031374,3,7,5,2,2,2
171056179,3,1,1,2,5,2
201401585,4,1,15,2,2,2
201401718,3,7,15,2,4,2
201061306,3,1,1,3,5,7
200850592,4,7,1,3,8,7
170574164,4,6,5,2,2,4
201401676,3,7,15,2,2,2
170034201,3,1,12,3,2,7
170034201,1,1,12,3,2,7
201560166,3,7,1,3,2,4
201061181,3,1,15,2,2,7
200780351,4,3,5,2,2,2
200510113,4,7,5,2,2,7
200100196,4,1,2,1,3,7
000896498,4,6,6,1,12,7
200550168,4,3,5,3,2,2
200671121,4,1,12,3,5,7
170618219,3,1,6,3,8,7
170571889,1,7,5,2,3,4
170888846,3,1,5,1,2,7
200770154,4,7,2,2,2,7
201560158,4,6,12,3,2,2
170888853,3,1,5,3,10,7
200671097,4,1,12,3,3,7
200671022,4,1,1,3,3,7
107091803,4,3,12,3,5,7
170381297,3,1,5,2,2,2
200100204,4,3,6,2,3,7
300177052,4,1,12,2,5,2
000658203,3,7,12,2,3,4
170831812,3,3,5,1,2,2
201770872,4,3,2,2,1,7
201610250,3,1,12,1,2,2
170831754,3,1,2,1,11,7
200020725,3,1,12,2,3,4
201770294,3,1,12,1,3,7
201770294,3,1,12,1,3,7
201981099,3,6,2,1,2,2
202288056,4,6,1,2,10,7
170701346,3,1,2,2,3,4
201091402,3,5,12,1,2,7
201770302,4,6,12,2,2,2
201091295,1,1,5,1,2,2
201981123,4,7,1,2,1,4
170628721,3,1,15,2,2,2
200020709,1,7,12,2,1,4
201770310,3,6,12,2,5,4
202074282,4,6,5,2,11,7
202074282,1,1,2,2,11,7
170895205,3,1,6,1,6,4
201401569,4,6,5,3,2,2
170132377,3,1,1,2,3,7
170707608,1,7,12,2,2,4
170787717,3,1,2,3,1,2
000658195,4,6,6,3,5,7
000936757,4,6,5,2,2,2
200671196,3,1,1,2,10,7
170053045,4,6,12,1,2,4
201051133,3,1,5,2,6,7
200670958,4,3,2,1,12,4
201040516,4,1,1,3,13,4
170872121,3,1,1,2,3,7
200880193,3,1,12,1,2,7
200640878,4,1,12,2,11,7
170897540,1,7,5,1,1,4
201520277,3,3,2,2,1,7
202287967,4,6,2,2,2,2
170787949,3,1,12,1,6,4
200020667,1,6,12,1,3,7
201791258,3,1,5,2,12,7
301021713,4,6,12,2,3,4
170132344,3,1,1,3,2,2
200770162,3,7,12,1,1,7
201401619,3,1,15,3,2,2
200350445,4,6,1,3,11,7
170388896,4,7,12,3,13,2
201120565,3,1,2,3,6,7
170888937,3,7,5,2,2,2
171043359,3,7,12,2,5,7
171043359,3,7,12,2,5,7
200040152,4,3,14,1,3,4
200961597,3,1,6,3,2,2
170390678,4,6,1,2,3,7
200200418,4,6,12,1,2,7
200450344,4,3,12,3,5,7
201401502,3,1,15,3,3,7
201401502,3,1,15,3,3,7
200961662,3,1,12,2,2,2
014258685,4,6,12,3,2,7
170608731,3,1,20,1,3,4
200080158,3,3,5,3,12,2
201750262,4,7,12,1,3,7
200710390,4,1,5,1,3,7
201200144,3,1,19,1,2,7
201200144,3,1,2,1,2,7
200350528,4,3,3,2,3,7
200710333,4,6,5,3,2,2
200850535,4,7,5,3,6,7
201630225,3,1,1,2,2,2
200850501,4,6,12,3,2,2
200600161,4,1,12,2,6,2
200961571,3,1,15,2,2,7
170701254,3,1,15,2,2,2
202288130,4,6,12,1,7,7
170787816,3,1,5,2,12,7
200020584,4,6,12,3,2,2
202003166,4,6,12,2,5,4
202003166,4,6,12,2,5,4
200961514,3,1,2,2,3,7
170017495,4,1,12,1,11,7
201160348,3,1,1,3,3,7
000700385,4,1,12,3,6,2
202003158,4,6,1,2,10,7
170900849,3,1,1,3,3,7
170623961,3,1,5,1,12,7
200850550,4,6,2,2,11,4
201981081,4,3,1,2,6,2
200460178,3,1,12,2,2,2
200460160,4,6,12,3,2,2
000655837,3,1,12,1,3,7
170726475,4,6,5,3,2,2
170900914,3,7,15,2,2,2
170900914,3,1,15,2,2,2
170758080,3,1,1,3,4,4
200850717,4,1,1,3,5,7
170574107,4,6,5,2,2,2
200961563,1,1,2,2,3,4
301834974,4,3,3,2,8,7
170628671,3,1,1,2,6,7
170628671,3,1,1,2,6,7
000951434,4,1,15,1,2,7
170082390,4,1,12,3,3,7
200670909,4,1,12,2,8,2
200961555,3,1,14,3,3,7
170281216,4,1,12,2,11,7
200690113,4,6,12,3,2,2
201160371,1,6,1,2,4,7
170707558,1,7,12,2,3,7
014294524,4,1,1,3,11,2
201091147,1,7,5,1,2,2
201401239,3,1,15,3,5,2
200570166,4,3,12,1,1,7
200070274,3,1,1,2,4,7
200050250,3,1,12,3,5,7
170787972,3,1,6,3,2,2
200330108,4,1,12,2,2,2
200770147,4,7,12,2,2,4
170701122,3,3,6,1,2,2
201610110,3,1,12,2,2,2
200670735,4,1,15,2,2,2
201091238,3,1,1,3,3,4
171055601,3,1,2,2,11,4
200020568,4,6,12,2,2,7
201481157,3,1,5,2,2,2
000898114,4,3,2,2,2,2
200550044,4,6,12,2,3,7
000665570,3,6,12,3,2,2
201310125,4,3,12,2,5,2
014411482,4,3,5,3,2,2
200540185,4,6,12,3,6,7
000700344,4,6,12,2,3,7
201480845,3,1,15,3,6,7
170758502,4,6,1,2,10,2
200450302,4,6,12,2,3,2
171055528,3,1,2,3,3,2
200820074,4,1,12,2,1,4
201401189,4,1,15,2,2,2
201790458,3,3,5,2,2,2
170034995,4,3,1,3,2,2
200830057,4,6,12,2,2,4
202043667,3,1,2,3,12,7
000896399,4,3,6,3,6,7
201401007,4,1,15,2,5,7
201310117,4,6,6,3,5,7
200050219,4,6,12,3,5,7
014258644,4,1,12,2,2,2
201401320,1,7,15,2,4,7
171055494,1,5,2,2,2,2
170726251,3,1,2,3,2,2
171055452,3,7,1,3,2,2
170888242,3,1,5,2,3,2
170167951,3,1,12,3,2,2
170167894,3,1,12,2,2,2
202023024,4,1,12,2,5,7
200460103,4,1,15,1,2,2
360419501,4,6,12,3,6,7
171055411,3,7,12,2,2,7
200450252,4,3,12,3,2,2
201480696,3,3,1,2,3,7
201310166,4,3,12,2,8,2
201200078,4,6,12,3,4,4
171055403,4,1,2,3,3,7
170628697,3,1,2,1,3,7
201401221,4,1,15,2,2,2
201310141,4,6,12,1,3,7
200690071,4,7,5,1,3,7
201120524,3,1,1,3,3,7
201170511,3,1,6,1,2,2
201060621,3,1,5,2,3,7
201400967,4,7,15,2,2,2
170900856,3,7,15,1,2,7
201310182,4,6,12,3,2,2
200020469,4,6,12,3,2,2
201401056,4,1,1,3,3,7
170701221,3,1,2,2,1,7
201260189,4,1,12,2,4,7
201401155,3,1,1,3,3,7
201480670,3,1,5,1,8,7
200961241,3,7,5,2,2,7
200850451,4,6,12,3,2,7
201330081,4,6,5,2,2,2
170064273,4,1,15,3,3,7
201401296,4,6,15,3,2,7
200670594,4,7,5,2,2,2
200350361,4,3,5,1,2,4
014475909,4,1,12,3,2,2
201941036,3,7,5,1,2,2
201770146,4,6,12,3,4,7
201120334,3,1,12,2,1,7
201400975,1,7,15,1,2,4
201401171,3,1,15,3,2,2
200840247,4,1,9,1,2,7
201090842,1,1,15,2,13,7
000700351,3,3,12,2,12,7
200200293,4,1,12,3,11,7
201150646,3,1,1,1,13,7
200961258,3,1,15,3,4,7
201401726,4,6,15,2,1,7
170894497,3,1,4,2,3,2
170017420,4,3,12,2,2,7
170204887,4,3,1,2,3,7
116228461,4,6,5,2,2,2
170017461,4,1,12,3,6,7
170017461,4,1,12,3,6,7
170017461,3,1,12,1,6,7
201110566,3,3,15,2,2,2
201630100,3,1,12,1,3,7
201350253,4,6,12,2,3,7
000880856,4,6,12,3,2,4
170886717,3,1,1,3,2,2
170900724,3,1,15,3,2,7
170900724,4,6,15,3,2,7
200210235,4,3,12,2,5,2
171055254,3,1,2,1,4,7
170888093,3,1,5,2,11,7
201790276,3,1,5,1,3,7
201060795,3,1,1,2,3,2
200200350,4,1,12,1,6,2
202287777,3,1,5,3,2,2
200961217,1,7,1,1,10,7
014258438,3,1,12,2,2,2
201050580,3,1,1,2,3,7
201110475,3,1,12,1,2,7
170902274,3,1,5,2,2,2
200100139,4,6,12,3,2,2
201360344,4,3,12,3,2,2
200961290,4,1,1,3,2,2
201120425,3,7,14,3,2,4
200850428,4,6,15,3,4,7
200030294,4,7,12,3,11,2
000655977,1,7,15,1,6,7
170034987,4,6,12,3,4,7
200961324,4,6,15,3,3,7
000921213,4,6,12,1,2,2
000655696,3,1,2,3,2,7
201260114,4,6,12,3,2,2
000655654,4,1,2,1,2,7
171055205,4,1,1,3,12,7
200850410,4,6,12,3,4,7
170846398,3,1,2,2,3,4
200000248,4,3,12,3,2,2
201570132,4,6,12,1,2,7
201040342,3,1,12,3,11,2
201280179,4,3,12,3,2,7
201280179,1,3,12,3,2,7
202287801,4,6,12,2,11,7
201280153,4,6,12,2,5,7
201060571,3,1,5,1,2,2
170885115,3,7,1,1,11,7
200600112,4,1,12,3,4,7
201140316,3,1,1,3,5,7
200961225,3,6,1,3,2,7
000958454,3,6,2,2,4,4
201150729,3,1,5,2,12,7
119958841,1,6,2,2,2,2
201400769,4,3,15,2,2,2
200961233,3,1,15,2,3,7
100350347,4,3,15,1,11,7
125650895,3,6,1,2,5,4
201170537,3,1,2,1,1,7
170828933,3,1,2,3,2,7
170828933,3,6,2,1,2,7
200230357,4,1,12,2,2,2
171038094,3,1,12,2,2,2
170167860,3,1,1,1,3,4
171055197,3,1,1,3,2,7
201630035,3,6,6,2,4,2
202003125,4,6,12,1,4,7
170167845,3,1,1,2,1,2
170134340,4,1,1,3,5,7
201060654,3,1,5,3,2,4
201340189,4,1,5,3,2,2
200020352,4,3,12,1,4,4
170064216,4,3,5,2,2,7
170864219,3,1,1,2,3,4
200330025,4,7,12,3,6,7
200961175,3,1,5,3,2,2
200350304,4,1,5,1,3,7
170238414,4,6,12,1,3,7
201400538,1,7,2,3,3,7
014221246,4,1,12,3,3,7
200640555,4,1,12,3,2,2
201400678,3,6,15,2,2,2
170361828,3,1,5,2,2,2
200960987,3,7,5,3,2,2
201400793,4,3,15,3,4,7
014373070,4,6,12,2,2,7
170726699,3,1,5,2,2,2
201090776,3,1,1,1,3,7
300969664,4,6,12,3,5,7
170787659,3,1,1,3,5,7
200961001,3,1,2,1,3,7
170831820,3,5,5,3,2,2
200850360,4,6,2,2,2,7
200040293,4,1,1,3,11,2
170086664,4,1,12,2,3,7
201040276,4,6,1,3,8,4
201280146,4,1,6,3,3,7
201150554,3,1,5,1,2,7
200270197,4,3,12,3,3,7
201040292,3,6,15,2,2,4
201050614,3,1,1,1,3,7
201440070,4,1,5,2,2,2
125224618,4,3,12,3,2,7
201160249,3,1,2,2,1,2
170134175,3,1,12,2,8,4
170898183,1,7,1,2,6,7
201750197,3,1,12,3,4,4
170382444,3,1,1,2,11,4
171048531,4,6,1,3,2,2
200670693,4,1,12,2,2,7
170888556,3,1,1,2,2,2
170167746,3,1,2,2,11,4
201090719,3,5,15,2,2,2
200960979,3,1,1,2,10,7
170758684,4,7,12,3,4,2
200850345,4,6,1,2,5,7
200960821,3,1,5,2,2,2
201120250,3,5,5,2,2,2
170385595,4,3,1,2,2,2
170386213,4,6,6,3,6,7
200960789,1,7,5,1,3,4
014316855,4,6,12,3,5,7
201060365,3,1,1,2,3,7
200960839,3,6,12,1,11,7
201110483,3,1,15,2,2,7
200960755,3,3,6,3,13,2
201150471,4,3,2,3,2,2
200010106,4,6,5,3,2,2
200600047,4,3,12,3,10,7
201120227,3,1,5,1,2,4
000936732,4,1,12,2,3,7
170846190,4,6,12,3,2,4
201400439,1,7,5,1,4,7
201520095,3,1,12,2,5,4
